# time -- freq -- drive offset -- drive_amp -- sig_phase -- sig_amp1 -- sig_amp2...
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM6/flopper/2Hz_2p8A/Flopper_2Hz_2p8A_500mV_Ampsweep_000000.dat
1580470769.714322 2.000000  9.535675e-01 4.898234e-02 -4.102276e+00  2.023167e-01  8.031578e-04  2.415051e-04
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM6/flopper/2Hz_2p8A/Flopper_2Hz_2p8A_500mV_Ampsweep_000001.dat
1580470982.587033 2.000000  9.549400e-01 3.930794e-02 -4.095354e+00  1.622636e-01  6.367935e-03  4.525870e-04
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM6/flopper/2Hz_2p8A/Flopper_2Hz_2p8A_500mV_Ampsweep_000002.dat
1580471195.490451 2.000000  9.555690e-01 2.942685e-02 -4.086008e+00  1.217242e-01  7.929092e-03  1.759848e-04
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM6/flopper/2Hz_2p8A/Flopper_2Hz_2p8A_500mV_Ampsweep_000003.dat
1580471408.377766 2.000000  9.550409e-01 1.958828e-02 -4.066258e+00  8.135725e-02  3.107661e-03  2.035905e-04
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM6/flopper/2Hz_2p8A/Flopper_2Hz_2p8A_500mV_Ampsweep_000004.dat
1580471621.315581 2.000000  9.548338e-01 9.828367e-03 -4.046409e+00  4.104174e-02  3.217058e-03  9.874451e-05
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM6/flopper/2Hz_2p8A/Flopper_2Hz_2p8A_500mV_Ampsweep_000005.dat
1580471834.206964 2.000000  9.547808e-01 4.907538e-03 -4.032826e+00  2.062786e-02  4.008186e-03  5.156490e-05
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM6/flopper/2Hz_2p8A/Flopper_2Hz_2p8A_500mV_Ampsweep_000006.dat
1580477870.533214 2.000000  9.541032e-01 4.903686e-02 -4.078840e+00  2.032576e-01  3.976099e-03  5.988705e-04
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM6/flopper/2Hz_2p8A/Flopper_2Hz_2p8A_500mV_Ampsweep_000007.dat
1580478083.349897 2.000000  9.559536e-01 3.924630e-02 -4.085785e+00  1.625950e-01  1.106716e-03  2.516294e-04
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM6/flopper/2Hz_2p8A/Flopper_2Hz_2p8A_500mV_Ampsweep_000008.dat
1580478296.189463 2.000000  9.546512e-01 2.942572e-02 -4.083214e+00  1.220122e-01  7.889969e-03  2.556494e-04
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM6/flopper/2Hz_2p8A/Flopper_2Hz_2p8A_500mV_Ampsweep_000009.dat
1580478509.100523 2.000000  9.543549e-01 1.959078e-02 -4.071399e+00  8.163324e-02  1.013056e-03  1.701895e-04
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM6/flopper/2Hz_2p8A/Flopper_2Hz_2p8A_500mV_Ampsweep_000010.dat
1580478721.890976 2.000000  9.550863e-01 9.813605e-03 -4.049931e+00  4.110965e-02  8.098490e-03  1.419180e-04
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM6/flopper/2Hz_2p8A/Flopper_2Hz_2p8A_500mV_Ampsweep_000011.dat
1580478934.701908 2.000000  9.548802e-01 4.907257e-03 -4.034828e+00  2.049443e-02  2.993225e-03  1.426793e-04
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM6/flopper/2Hz_2p8A/Flopper_2Hz_2p8A_500mV_Ampsweep_000012.dat
1580479148.140471 2.000000  9.538361e-01 4.897685e-02 -4.085814e+00  2.033030e-01  1.118100e-03  1.720750e-04
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM6/flopper/2Hz_2p8A/Flopper_2Hz_2p8A_500mV_Ampsweep_000013.dat
1580479361.079196 2.000000  9.538232e-01 3.924506e-02 -4.091879e+00  1.627582e-01  1.038032e-03  2.340292e-04
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM6/flopper/2Hz_2p8A/Flopper_2Hz_2p8A_500mV_Ampsweep_000014.dat
1580479573.963722 2.000000  9.548353e-01 2.939752e-02 -4.086463e+00  1.219805e-01  8.865295e-04  2.356583e-04
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM6/flopper/2Hz_2p8A/Flopper_2Hz_2p8A_500mV_Ampsweep_000015.dat
1580479786.809545 2.000000  9.552449e-01 1.960983e-02 -4.076631e+00  8.161595e-02  1.087103e-04  1.755003e-04
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM6/flopper/2Hz_2p8A/Flopper_2Hz_2p8A_500mV_Ampsweep_000016.dat
1580479999.704821 2.000000  9.548846e-01 9.816890e-03 -4.051431e+00  4.109743e-02  9.915629e-04  1.076019e-04
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM6/flopper/2Hz_2p8A/Flopper_2Hz_2p8A_500mV_Ampsweep_000017.dat
1580480212.605628 2.000000  9.547906e-01 4.897159e-03 -4.033752e+00  2.062310e-02  3.879375e-03  5.021113e-05
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM6/flopper/2Hz_2p8A/Flopper_2Hz_2p8A_500mV_Ampsweep_000018.dat
1580480425.960540 2.000000  9.547961e-01 4.898995e-02 -4.088707e+00  2.029691e-01  1.112433e-03  1.382815e-04
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM6/flopper/2Hz_2p8A/Flopper_2Hz_2p8A_500mV_Ampsweep_000019.dat
1580480638.803461 2.000000  9.556922e-01 3.926580e-02 -4.094086e+00  1.626617e-01  7.963936e-03  5.398182e-04
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM6/flopper/2Hz_2p8A/Flopper_2Hz_2p8A_500mV_Ampsweep_000020.dat
1580480851.660500 2.000000  9.544712e-01 2.939880e-02 -4.090544e+00  1.220735e-01  6.947461e-03  5.356118e-04
