# time -- freq -- drive offset -- drive_amp -- sig_phase -- sig_amp1 -- sig_amp2...
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM3/flopper/AC_1Hz_4A/Flopper_DM3_1Hz_30ms_10s_4A_000000.dat
1577100194.599182 1.000000  2.384907e-01 2.383120e-02 -4.134176e+00  1.016765e-01  1.876874e-04  2.476889e-04
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM3/flopper/AC_1Hz_4A/Flopper_DM3_1Hz_30ms_10s_4A_000001.dat
1577100506.273666 1.000000  2.380313e-01 2.382747e-02 -4.094467e+00  1.024024e-01  8.097802e-05  1.708606e-04
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM3/flopper/AC_1Hz_4A/Flopper_DM3_1Hz_30ms_10s_4A_000002.dat
1577100817.836404 1.000000  2.389274e-01 2.381977e-02 -4.116396e+00  1.017717e-01  1.913706e-04  2.542034e-04
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM3/flopper/AC_1Hz_4A/Flopper_DM3_1Hz_30ms_10s_4A_000003.dat
1577101129.465774 1.000000  2.380846e-01 2.382942e-02 -4.145220e+00  1.010421e-01  2.576259e-04  4.051443e-04
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM3/flopper/AC_1Hz_4A/Flopper_DM3_1Hz_30ms_10s_4A_000004.dat
1577101441.093451 1.000000  2.385059e-01 2.382896e-02 -4.158197e+00  1.005830e-01  1.265509e-04  3.876608e-04
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM3/flopper/AC_1Hz_4A/Flopper_DM3_1Hz_30ms_10s_4A_000005.dat
1577101752.657140 1.000000  2.385791e-01 2.383112e-02 -4.166578e+00  1.004702e-01  1.507650e-04  4.450141e-04
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM3/flopper/AC_1Hz_4A/Flopper_DM3_1Hz_30ms_10s_4A_000006.dat
1577102064.326393 1.000000  2.380160e-01 2.382347e-02 -4.171358e+00  1.004004e-01  3.328227e-04  4.881827e-04
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM3/flopper/AC_1Hz_4A/Flopper_DM3_1Hz_30ms_10s_4A_000007.dat
1577102375.866083 1.000000  2.389183e-01 2.382725e-02 -4.172100e+00  1.001519e-01  5.864556e-05  5.336893e-04
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM3/flopper/AC_1Hz_4A/Flopper_DM3_1Hz_30ms_10s_4A_000008.dat
1577102687.522286 1.000000  2.381369e-01 2.383158e-02 -4.173282e+00  1.001163e-01  1.924712e-04  4.822612e-04
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM3/flopper/AC_1Hz_4A/Flopper_DM3_1Hz_30ms_10s_4A_000009.dat
1577102999.043281 1.000000  2.387463e-01 2.382820e-02 -4.171642e+00  1.001566e-01  2.521919e-04  4.429070e-04
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM3/flopper/AC_1Hz_4A/Flopper_DM3_1Hz_30ms_10s_4A_000010.dat
1577103310.696245 1.000000  2.385796e-01 2.382982e-02 -4.177721e+00  1.001678e-01  2.129626e-04  3.652546e-04
