# time -- freq -- drive offset -- drive_amp -- sig_phase -- sig_amp1 -- sig_amp2...
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM1/flopper/AC_5A/Flopper_DM1_AC1Hz_10ms_10s_000000.dat
1575549236.214981 1.000000  -1.172153e-04 3.597282e-02 -3.763530e+00  1.870497e-01  1.189636e-03  4.403552e-04
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM1/flopper/AC_5A/Flopper_DM1_AC1Hz_10ms_10s_000001.dat
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM1/flopper/AC_5A/Flopper_DM1_AC1Hz_10ms_10s_000002.dat
1575549914.588357 1.000000  2.352826e-01 2.381312e-02 -3.757122e+00  1.417625e-01  2.972281e-04  5.531729e-04
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM1/flopper/AC_5A/Flopper_DM1_AC1Hz_10ms_10s_000003.dat
1575550226.119097 1.000000  2.385642e-01 2.382564e-02 -3.759062e+00  1.417363e-01  2.828986e-04  5.463062e-04
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM1/flopper/AC_5A/Flopper_DM1_AC1Hz_10ms_10s_000004.dat
1575550537.798087 1.000000  2.381126e-01 2.382903e-02 -3.759199e+00  1.416797e-01  3.153906e-04  5.484439e-04
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM1/flopper/AC_5A/Flopper_DM1_AC1Hz_10ms_10s_000005.dat
1575550849.443890 1.000000  2.377595e-01 2.382382e-02 -3.761438e+00  1.414061e-01  2.410376e-04  3.857790e-04
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM1/flopper/AC_5A/Flopper_DM1_AC1Hz_10ms_10s_000006.dat
1575551161.051979 1.000000  2.385702e-01 2.382259e-02 -3.761750e+00  1.416278e-01  4.348793e-04  5.024251e-04
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM1/flopper/AC_5A/Flopper_DM1_AC1Hz_10ms_10s_000007.dat
1575551472.601217 1.000000  2.376569e-01 2.382035e-02 -3.762739e+00  1.415620e-01  1.380809e-04  6.345011e-04
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM1/flopper/AC_5A/Flopper_DM1_AC1Hz_10ms_10s_000008.dat
1575551784.216508 1.000000  2.384231e-01 2.382543e-02 -3.764617e+00  1.414062e-01  3.171654e-04  3.935622e-04
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM1/flopper/AC_5A/Flopper_DM1_AC1Hz_10ms_10s_000009.dat
1575552095.858479 1.000000  2.381920e-01 2.382001e-02 -3.765730e+00  1.411549e-01  2.010260e-04  5.621917e-04
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM1/flopper/AC_5A/Flopper_DM1_AC1Hz_10ms_10s_000010.dat
1575552407.439103 1.000000  2.378451e-01 2.381984e-02 -3.766422e+00  1.410269e-01  2.448116e-04  3.622301e-04
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM1/flopper/AC_5A/Flopper_DM1_AC1Hz_10ms_10s_000011.dat
1575552719.094923 1.000000  2.385788e-01 2.383125e-02 -3.769479e+00  1.410548e-01  5.047772e-04  4.738666e-04
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM1/flopper/AC_5A/Flopper_DM1_AC1Hz_10ms_10s_000012.dat
1575553030.658602 1.000000  2.376820e-01 2.382570e-02 -3.770828e+00  1.410829e-01  3.030425e-04  5.500070e-04
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM1/flopper/AC_5A/Flopper_DM1_AC1Hz_10ms_10s_000013.dat
1575553342.258025 1.000000  2.383783e-01 2.382600e-02 -3.772665e+00  1.409938e-01  9.242906e-05  5.122335e-04
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM1/flopper/AC_5A/Flopper_DM1_AC1Hz_10ms_10s_000014.dat
1575553653.904909 1.000000  2.382090e-01 2.382621e-02 -3.773090e+00  1.411937e-01  5.014319e-04  4.099997e-04
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM1/flopper/AC_5A/Flopper_DM1_AC1Hz_10ms_10s_000015.dat
1575553965.528743 1.000000  2.377267e-01 2.382770e-02 -3.775304e+00  1.409397e-01  2.282986e-04  5.100734e-04
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM1/flopper/AC_5A/Flopper_DM1_AC1Hz_10ms_10s_000016.dat
1575554277.161651 1.000000  2.385980e-01 2.381836e-02 -3.777107e+00  1.408437e-01  1.983932e-04  5.577368e-04
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM1/flopper/AC_5A/Flopper_DM1_AC1Hz_10ms_10s_000017.dat
1575554588.744940 1.000000  2.377741e-01 2.382505e-02 -3.779496e+00  1.405611e-01  5.637198e-04  4.939472e-04
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM1/flopper/AC_5A/Flopper_DM1_AC1Hz_10ms_10s_000018.dat
1575554900.425009 1.000000  2.380753e-01 2.381897e-02 -3.780879e+00  1.404714e-01  3.319714e-04  3.657086e-04
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM1/flopper/AC_5A/Flopper_DM1_AC1Hz_10ms_10s_000019.dat
