# time -- freq -- drive offset -- drive_amp -- sig_phase -- sig_amp1 -- sig_amp2...
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM3/flopper/AC_1Hz_2p5A/Flopper_DM3_2p5A_1Hz_30ms_10s_000000.dat
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM3/flopper/AC_1Hz_2p5A/Flopper_DM3_2p5A_1Hz_30ms_10s_000001.dat
1577217222.492480 1.000000  4.778824e-01 4.768375e-02 -4.069461e+00  1.458955e-01  3.048287e-04  2.386317e-04
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM3/flopper/AC_1Hz_2p5A/Flopper_DM3_2p5A_1Hz_30ms_10s_000002.dat
1577217534.176938 1.000000  4.764831e-01 4.769182e-02 -4.067864e+00  1.460950e-01  3.059682e-04  1.194224e-04
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM3/flopper/AC_1Hz_2p5A/Flopper_DM3_2p5A_1Hz_30ms_10s_000003.dat
1577217845.735434 1.000000  4.771687e-01 4.769273e-02 -4.067355e+00  1.461541e-01  9.034568e-05  2.092461e-04
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM3/flopper/AC_1Hz_2p5A/Flopper_DM3_2p5A_1Hz_30ms_10s_000004.dat
1577218157.341042 1.000000  4.773426e-01 4.769401e-02 -4.066537e+00  1.463373e-01  4.336574e-04  3.674001e-05
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM3/flopper/AC_1Hz_2p5A/Flopper_DM3_2p5A_1Hz_30ms_10s_000005.dat
1577218468.972118 1.000000  4.760879e-01 4.770369e-02 -4.066757e+00  1.462027e-01  2.803703e-04  1.187848e-04
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM3/flopper/AC_1Hz_2p5A/Flopper_DM3_2p5A_1Hz_30ms_10s_000006.dat
1577218780.601790 1.000000  4.778233e-01 4.769046e-02 -4.067131e+00  1.461013e-01  9.199036e-05  1.174436e-04
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM3/flopper/AC_1Hz_2p5A/Flopper_DM3_2p5A_1Hz_30ms_10s_000007.dat
1577219092.278396 1.000000  4.769164e-01 4.770068e-02 -4.066769e+00  1.461406e-01  7.349769e-04  1.887777e-04
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM3/flopper/AC_1Hz_2p5A/Flopper_DM3_2p5A_1Hz_30ms_10s_000008.dat
1577219403.877261 1.000000  4.764939e-01 4.769314e-02 -4.067834e+00  1.459961e-01  4.263552e-04  1.013629e-04
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM3/flopper/AC_1Hz_2p5A/Flopper_DM3_2p5A_1Hz_30ms_10s_000009.dat
1577219715.472288 1.000000  4.778200e-01 4.769691e-02 -4.068070e+00  1.461064e-01  7.259989e-04  9.122190e-05
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM3/flopper/AC_1Hz_2p5A/Flopper_DM3_2p5A_1Hz_30ms_10s_000010.dat
1577220027.088140 1.000000  4.760674e-01 4.769674e-02 -4.067400e+00  1.460556e-01  2.448396e-04  1.279628e-04
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM3/flopper/AC_1Hz_2p5A/Flopper_DM3_2p5A_1Hz_30ms_10s_000011.dat
1577220338.691611 1.000000  4.775876e-01 4.769253e-02 -4.067003e+00  1.461017e-01  3.672804e-04  5.082501e-05
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM3/flopper/AC_1Hz_2p5A/Flopper_DM3_2p5A_1Hz_30ms_10s_000012.dat
1577220650.340477 1.000000  4.771456e-01 4.770027e-02 -4.067775e+00  1.462962e-01  4.519773e-04  3.879662e-05
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM3/flopper/AC_1Hz_2p5A/Flopper_DM3_2p5A_1Hz_30ms_10s_000013.dat
1577220961.929048 1.000000  4.763495e-01 4.769425e-02 -4.067793e+00  1.463305e-01  4.482744e-04  5.821923e-05
#  /mnt/luna/fridge2_rawdata/Nafen_cell/RUN5/DM3/flopper/AC_1Hz_2p5A/Flopper_DM3_2p5A_1Hz_30ms_10s_000014.dat
1577221273.588086 1.000000  4.779021e-01 4.769649e-02 -4.068854e+00  1.462436e-01  2.195155e-04  1.470641e-04
